city,date_scraped,manufacturer,name,price,product,short_description,state,store_address,store_name,webpage
Tijuana,2025-09-09,NA,"MALLA AUTOADHERIBLE DE 36"" X 22.86 M",569.0,,"Cinta de fibra de vidrio autoadherible de 22.86 x .92 m, facilita la unión de paneles de yeso y cemento otorgando una adherencia firme y segura. No requiere pre empaste para su uso y elimina las burbujas que se puedan crear durante la instalación.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,UNIBLOCK,CAL HIDRATADA DE 1.5 KG,66.0,,"Cal hidratada para construcción, está fabricada especialmente para todo tipo de reparaciones en pisos y muros. Su presentación en bolsa contiene 1.5 kg de polvo fino color blanco.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO BLANCO 300 ML,71.5,,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,CEMEX,CEMENTO EXTRA GRIS CEMEX 25 KG,185.0,,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,NA,CARGA CAMION BLOCK 720P 20X20X40 2H,28900.0,,"Camión block completo 720 piezas, 2 agujeros.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,NA,CARGA CAMION BLOCK 1200P 12X20X40 2H,30130.0,,"Camión block completo 1200 piezas, 2 agujeros.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,FESTER,FESTERBOND TAMBO 200 LITROS,28169.0,,Adhesivo festerbond 200 litros fester,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,CEMENQUIN,EMPLASTE MORTERO MEDIANO CEMENQUIN 25 KG,138.0,Mortero,Emplaste mortero mediano cemenquin 25 kg,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,SIKA,SIKA DESMOLDANTE LÍQUIDO 172 KG AMARILLO,17859.0,,"Sika desmoldante de 172 kg, amarillo, facilita el descimbrado, proporciona un mejor acabado y está listo para aplicarse sobre la cimbra usando brocha o aspesor....",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,WARNER,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,50.5,,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,MEXALIT,IMPERMEABILIZANTE CEMENTICIO DUROCEM,1574.0,,Impermeabilizante cementicio durocem,Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,SIKA,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,20050.0,,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,AUSTRODIAM,1512 DISCO DIAMANTE CORTE PISO CONCRETO 12 PULGADA,4299.0,,"1512 disco de diamante para corte de piso, concreto curado 12 pulgadas - chip cut 12x0.110x1",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,NA,BLOCK HUECO (8 PULGADAS) 20 X 20 CM 2 HOYOS,27.7,,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,CEMIX,ADEBLOK PLUS FINO 40 KG,352.5,,"Estuco reforzado extra fino para recubrir muros y cielos deconcreto colado, panel de fibrocemento o panel de yeso",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Tijuana,2025-09-09,NA,IMPERMEABILIZANTE INTEGRAL PARA MORTERO 4.8 KG GRIS,125.0,Mortero,"Impermeabilizante integral Sika-1 de 4.8 kg (5 L) Sika, aditivo líquido que disminuye la permeabilidad de morteros y el aplanado. Se puede aplicar en cimentaciones, sótanos, tanques de agua, albercas y muros.",Baja California,"Corredor Tijuana-Rosarito #2000 esq. Lázaro Cárdenas,  Manzana 819,  Tijuana, C.P.  22205",Tijuana 2000,Home Depot
Rosarito,2025-09-09,UNIBLOCK,UNIMORTERO 25KG,178.0,,"Es un mortero base cemento que se utiliza para pegar block de concreto, ladrillo extruido y de milpa, tabique y tabicón; así como para aplanados, zarpeos-afines, enjarres, entortados y repellados para nivelar y proteger la superficie de muros en interiores y exteriores.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,CEMEX,MORTERO OPTIMO CEMEX 25KG,162.3,Mortero,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,UNIBLOCK ULTRA AP 25 KG,245.0,,"Uniblock Ultra recubrimiento en polvo base cemento, su formulación permite maxima resistencia al agrietamiento, alta repelencia a la humedad y excelente adherencia sobre superficies lisas y porosas.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 300 ML,239.0,,"Sellador elástico Sikaflex 1a gris 300 ml Sika, elaborado de poliuretano de un sólo componente, con alto desempeño para el sello de juntas arquitectónicas con fuertes movimientos. Tiene un rendimiento de 3 m lineales en juntas de 1 x 1 cm.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,ARENA SÍLICA BEIGE 1.5 KG,48.0,,Arena sílica para construcción; fabricada especialmente para mezclarse con cemento. Cuenta con una presentación de bolsa con 1.5 kg de polvo fino color beige.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,NA,SELLADOR 5X1 GALÓN,369.0,,"Sellador 5x1 promotor de adherencia, utilizandolo como sellador primario, refuerza propiedades de morteros.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,APLANADO BLANCO 25 KG,256.0,,"Aplanado Uniblock blanco reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,MORTERO UNIBLOCK 2KG,37.0,Mortero,Mortero Uniblock para construcción; fabricado especialmente para todo tipo de acabados y reparaciones. Bolsa que contiene 2 kg.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,CEMEX,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,313.95,,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,CEMENTO BLANCO UNIBLOCK 1.5KG,45.0,,"Cemento Uniblock blanco es un material para construcción, fabricado especialmente para reparaciones en pisos y muros, cuenta con una presentación de bolsa con 1.5 kg de polvo fino.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,CURADOR PARA CONCRETO Y MORTERO E DE 19 L,1169.0,Mortero,"Curador E de Sika para concreto y mortero con base agua, crea una película de baja permeabilidad evitando la pérdida prematura de humedad para permitir un completo curado del material. Su presentación es en cubeta de 19 L, color blanco.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,CEMEX,MORTERO OPTIMO CEMEX 2 KG,43.0,Mortero,"Cemento para albañilería Mortero Cemex, apto para trabajos y reparaciones pequeñas, Junta o pega bloques, tabiques, ladrillos, piedras y mampostería. Su presentación es de 2 kg.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,ADITIVO MEJORADOR DE RESISTENCIA Y ADHERENCIAS PARA MORTEROS 1.2 L,209.0,,"Aditivo SikaLatex-N Sika de 1.2 L, emulsión sintética con base en resinas acrílicas que mejora la adherencia y resistencia del cemento, pinturas y yeso, brinda resistencia a ataques químicos y reduce la permeabilidad y contracción.&nbsp;",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO PLATA 300 ML,71.5,,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,WARNER,CANTEADOR DE EXTREMO CURVO,129.0,,Bordeadora de extremo curvo con mango de plástico y goma.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,SELLADOR SIKA SIKASEAL-113 UNIVERSAL TRANSPARENTE 270 ML,79.0,,"Sellador SikaSeal-113 universal de 270 ml Sika, cuenta con tecnología híbrida CET de alto desempeño para el sello de juntas y uniones con movimiento moderado y normal. Se puede aplicar en interiores o exteriores, incluidas zonas húmedas.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO VERDE PRADERA 1 KG,109.0,,"Color en polvo verde pradera para cemento, con acabado mate de Uniblock. Fácil preparación, puede usarse en interior o exterior y simplifica los acabados de construcción.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,MORTERO CEMENTICIO/ACRÍLICO PARA REVESTIMIENTOS IMPERMEABLES BLANCO DE 16.3 KILOGRAMOS,1349.0,Mortero,"Mortero Cementico/Acrílico para Revestimientos Impermeables SikaTop-Seal 107 Blanco de 16.3 kilogramos, reforzado con fibras que brindan excelente adherencia en edificaciones de concreto, túneles, albercas, cimientos y más.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO AZUL 1 KG,109.0,,"Color en polvo azul para cemento de Uniblock. Fácil preparación, puede usarse en interior o exterior otorgando un color integral en donde se aplique.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,SELLADOR DE JUNTAS SIKACRYL 150 BLANCO 300 ML,74.0,,"Sellador de juntas Sikacryl 150 blanco 300 ml, ayuda a reparar grietas en exteriores e interiores con moderado movimiento, brinda buena adherencia y durabilidad, es muy fácil de aplicar y se puede pintar.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,TRUPER,CUÑA HEXAGONAL PARA CONCRETO DE 1 PULGADA NARANJA,169.0,,"Cuña hexagonal para concreto de 1 pulgada Truper, fabricada en acero al alto carbono con tratamiento térmico que le proporciona mayor resistencia. Diseñada con una punta en forma de diamante que ofrece una rápida penetración",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,UNIBLOCK,PASTA FINA UNIBLOCK 20 KG,383.0,,"Pasta fina recubrimiento base cemento, modificado con resinas y agregados de granulometría controlada, diseñado para proporcionar un acabado final extra fino.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,THERMOTEK,THERMOTEK ADMIX MICROFIBER M60,189.0,,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,OWENS CORNING,AISLACUSTIC R11 3.5 PULGADAS X 61 CM X 244 CM,2400.0,,Aislacustic de Owens Corning es un aislante térmico y acústico de fibra de vidrio. Colchonetas cortadas a una medida estándar. Absorbe el sonido y retarda el paso del calor o frio.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,FESTER,IMPERMEABILIZANTE FESTEGRAL 20 KG,799.0,,Impermeabilizante integral para concreto y morteros festergral 20kg.,Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,RAPID SET,ADITIVO REDUCTOR DE AGUA BLANCO 60 GR,54.0,,"Aditivo reductor de agua Flow control blanco Rapid Set, es un aditivo que aumenta la fluidez y resistencia a la compresión; además, requiere de menor cantidad de agua al momento de mezclarse con el cemento.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,RAPID SET,MORTAR MIX 25 KG MORTERO DE ALTA RESISTENCIA DE FRAGUADO RAPIDO,375.0,Mortero,"Mortero de alta resistencia 25 kg Rapid Set, útil para reparar paredes y pisos. Sólo requiere de agua para su preparación, resistente a cuarteaduras y logra una fuerza estructural en 1 hora.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Rosarito,2025-09-09,SIKA,SELLADOR DE JUNTAS Y GRIETAS EN INTERIORES Y EXTERIORES NEGRO 300 ML&nbsp;,79.0,,"Sellador Sikacryl 150 de juntas y grietas de 300 ml Sika, semi elástico con base en dispersiones acrílicas, diseñado para reparar grietas de bajo movimiento en interior y exterior sobre materiales como concreto, PVC rígido, madera y más.",Baja California,"Blvd. Benito Juárez #300 Lote 000, Manzana 030,  Col. Reforma,  Playas de Rosarito, C.P.  22710 ",Rosarito,Home Depot
Mexicali,2025-09-09,UNIBLOCK,UNIMORTERO 25KG,178.0,,"Es un mortero base cemento que se utiliza para pegar block de concreto, ladrillo extruido y de milpa, tabique y tabicón; así como para aplanados, zarpeos-afines, enjarres, entortados y repellados para nivelar y proteger la superficie de muros en interiores y exteriores.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,CEMEX,MORTERO OPTIMO CEMEX 25KG,162.3,Mortero,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,UNIBLOCK ULTRA AP 25 KG,245.0,,"Uniblock Ultra recubrimiento en polvo base cemento, su formulación permite maxima resistencia al agrietamiento, alta repelencia a la humedad y excelente adherencia sobre superficies lisas y porosas.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 300 ML,239.0,,"Sellador elástico Sikaflex 1a gris 300 ml Sika, elaborado de poliuretano de un sólo componente, con alto desempeño para el sello de juntas arquitectónicas con fuertes movimientos. Tiene un rendimiento de 3 m lineales en juntas de 1 x 1 cm.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,ARENA SÍLICA BEIGE 1.5 KG,48.0,,Arena sílica para construcción; fabricada especialmente para mezclarse con cemento. Cuenta con una presentación de bolsa con 1.5 kg de polvo fino color beige.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,NA,SELLADOR 5X1 GALÓN,369.0,,"Sellador 5x1 promotor de adherencia, utilizandolo como sellador primario, refuerza propiedades de morteros.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,APLANADO BLANCO 25 KG,256.0,,"Aplanado Uniblock blanco reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,MORTERO UNIBLOCK 2KG,37.0,Mortero,Mortero Uniblock para construcción; fabricado especialmente para todo tipo de acabados y reparaciones. Bolsa que contiene 2 kg.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,CEMEX,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,313.95,,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,CEMENTO BLANCO UNIBLOCK 1.5KG,45.0,,"Cemento Uniblock blanco es un material para construcción, fabricado especialmente para reparaciones en pisos y muros, cuenta con una presentación de bolsa con 1.5 kg de polvo fino.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,CURADOR PARA CONCRETO Y MORTERO E DE 19 L,1169.0,Mortero,"Curador E de Sika para concreto y mortero con base agua, crea una película de baja permeabilidad evitando la pérdida prematura de humedad para permitir un completo curado del material. Su presentación es en cubeta de 19 L, color blanco.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,CEMEX,MORTERO OPTIMO CEMEX 2 KG,43.0,Mortero,"Cemento para albañilería Mortero Cemex, apto para trabajos y reparaciones pequeñas, Junta o pega bloques, tabiques, ladrillos, piedras y mampostería. Su presentación es de 2 kg.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,ADITIVO MEJORADOR DE RESISTENCIA Y ADHERENCIAS PARA MORTEROS 1.2 L,209.0,,"Aditivo SikaLatex-N Sika de 1.2 L, emulsión sintética con base en resinas acrílicas que mejora la adherencia y resistencia del cemento, pinturas y yeso, brinda resistencia a ataques químicos y reduce la permeabilidad y contracción.&nbsp;",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,FANOSA,PLACA DE POLIESTIRENO MATE 3 X 122 X 244 CM,162.0,,"Placa de poliestireno Covintec, proporciona ligereza y practicidad durante la instalación y construcción de muros, se adapta fácilmente a la estructura o diseño deseado, está fabricada en material auto extinguible.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO PLATA 300 ML,71.5,,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,WARNER,CANTEADOR DE EXTREMO CURVO,129.0,,Bordeadora de extremo curvo con mango de plástico y goma.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,SELLADOR SIKA SIKASEAL-113 UNIVERSAL TRANSPARENTE 270 ML,79.0,,"Sellador SikaSeal-113 universal de 270 ml Sika, cuenta con tecnología híbrida CET de alto desempeño para el sello de juntas y uniones con movimiento moderado y normal. Se puede aplicar en interiores o exteriores, incluidas zonas húmedas.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO VERDE PRADERA 1 KG,109.0,,"Color en polvo verde pradera para cemento, con acabado mate de Uniblock. Fácil preparación, puede usarse en interior o exterior y simplifica los acabados de construcción.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,MORTERO CEMENTICIO/ACRÍLICO PARA REVESTIMIENTOS IMPERMEABLES BLANCO DE 16.3 KILOGRAMOS,1349.0,Mortero,"Mortero Cementico/Acrílico para Revestimientos Impermeables SikaTop-Seal 107 Blanco de 16.3 kilogramos, reforzado con fibras que brindan excelente adherencia en edificaciones de concreto, túneles, albercas, cimientos y más.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO AZUL 1 KG,109.0,,"Color en polvo azul para cemento de Uniblock. Fácil preparación, puede usarse en interior o exterior otorgando un color integral en donde se aplique.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,SIKA,SELLADOR DE JUNTAS SIKACRYL 150 BLANCO 300 ML,74.0,,"Sellador de juntas Sikacryl 150 blanco 300 ml, ayuda a reparar grietas en exteriores e interiores con moderado movimiento, brinda buena adherencia y durabilidad, es muy fácil de aplicar y se puede pintar.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,TRUPER,CUÑA HEXAGONAL PARA CONCRETO DE 1 PULGADA NARANJA,169.0,,"Cuña hexagonal para concreto de 1 pulgada Truper, fabricada en acero al alto carbono con tratamiento térmico que le proporciona mayor resistencia. Diseñada con una punta en forma de diamante que ofrece una rápida penetración",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,UNIBLOCK,PASTA FINA UNIBLOCK 20 KG,383.0,,"Pasta fina recubrimiento base cemento, modificado con resinas y agregados de granulometría controlada, diseñado para proporcionar un acabado final extra fino.",Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,THERMOTEK,THERMOTEK ADMIX MICROFIBER M60,189.0,,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
Mexicali,2025-09-09,OWENS CORNING,AISLACUSTIC R11 3.5 PULGADAS X 61 CM X 244 CM,2400.0,,Aislacustic de Owens Corning es un aislante térmico y acústico de fibra de vidrio. Colchonetas cortadas a una medida estándar. Absorbe el sonido y retarda el paso del calor o frio.,Baja California,"Calz. Venustiano Carranza,  No. 876,  Col. Rivera,  Mexicali, C.P.  21259 ",Mexicali,Home Depot
